,_id,campaign,strategy,param,Total Action,Total PNL,Takeprofit,Stoploss
51,635480584b9b0f323f240e7b,-0.5_5.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 5.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 5.5}",24,9250000.0,19,2
52,63548059fc72522096240e7b,-0.5_5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 5}",27,10300000.0,22,2
53,6354805a15856e9d2d240e7b,-0.5_6.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 6.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 6.0}",22,8530000.00000003,17,2
54,6354805b1b696d3785240e7b,-0.5_6.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 6.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 6.5}",20,7530000.0,15,2
55,635481296f91c22969240e7b,-0.5_9.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 9.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 9.5}",11,4020000.0,8,1
56,6354812f015485c0cb240e7b,-0.5_9.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 9.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 9.0}",18,7950000.0,13,2
57,635481303a7087f577240e7b,-0.5_8.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 8.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 8.0}",18,7140000.0,13,2
58,63548130d1e220cf48240e7b,-0.5_8.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 8.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 8.5}",18,7600000.0,13,2
59,635481302c9aaf9d50240e7b,-0.5_7.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': -0.5, 'Basis_Exit': 7.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': -0.5, 'basic_exit': 7.5}",19,7120000.0,14,2
60,63548200f59bca618c240e7b,0.0_5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 0.0, 'Basis_Exit': 5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 0.0, 'basic_exit': 5}",23,10120000.0,19,2
61,63548202a02ff1e760240e7b,0.0_6.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 0.0, 'Basis_Exit': 6.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 0.0, 'basic_exit': 6.5}",17,6900000.0,13,2
